reaction_id,reactants_smiles,products_smiles,reaction_smiles,conditions,source_file
ord-b62d19842af048f4873fe9a01ff50f3b,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].C1=C(C(=CN=C1Cl)Cl)I.CN1CCC2=C(C1=O)C(=CC=C2)N,CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3Cl)Cl,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].C1=C(C(=CN=C1Cl)Cl)I.CN1CCC2=C(C1=O)C(=CC=C2)N>>CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3Cl)Cl,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-d1c742201cbe4cf0aa1fbc6e2537aa34,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].C1=C(C(=CN=C1Cl)Cl)I.CN1CCC2=C(C1=O)C(=CC=C2)N,CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3Cl)Cl,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].C1=C(C(=CN=C1Cl)Cl)I.CN1CCC2=C(C1=O)C(=CC=C2)N>>CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3Cl)Cl,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-f766bf8ef3f8450eb6d323fd10519896,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].C1=C(C(=CN=C1Cl)Cl)I.CONC(=O)C1=CC=CC=C1N,CONC(=O)C1=CC=CC=C1NC2=CC(=NC=C2Cl)Cl,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].C1=C(C(=CN=C1Cl)Cl)I.CONC(=O)C1=CC=CC=C1N>>CONC(=O)C1=CC=CC=C1NC2=CC(=NC=C2Cl)Cl,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-aaefdd638c464adeb91c856ec0ce39ed,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].C1=C(C(=CN=C1Cl)Cl)I.CONC(=O)C1=CC=CC=C1N,CONC(=O)C1=CC=CC=C1NC2=CC(=NC=C2Cl)Cl,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].C1=C(C(=CN=C1Cl)Cl)I.CONC(=O)C1=CC=CC=C1N>>CONC(=O)C1=CC=CC=C1NC2=CC(=NC=C2Cl)Cl,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-b94a4cbc1fbd4100843834a92096e35b,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].C1=C(C(=CN=C1Cl)Cl)I.CNC(=O)C1=CC=CC=C1N,CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2Cl)Cl,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].C1=C(C(=CN=C1Cl)Cl)I.CNC(=O)C1=CC=CC=C1N>>CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2Cl)Cl,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-36d41d697d8f415b8c7cc3a381080785,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].C1=C(C(=CN=C1Cl)Cl)I.CNC(=O)C1=CC=CC=C1N,CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2Cl)Cl,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].C1=C(C(=CN=C1Cl)Cl)I.CNC(=O)C1=CC=CC=C1N>>CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2Cl)Cl,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-2a024728550642b2b2e2724a7387802d,CC(C)(C)[O-].[K+].C1COCCO1.CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].C1COCCN1CC2=CC(=C(C=C2)Cl)F.CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)N,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)NC4=C(C=C(C=C4)CN5CCOCC5)F,CC(C)(C)[O-].[K+].C1COCCO1.CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].C1COCCN1CC2=CC(=C(C=C2)Cl)F.CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)N>>CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)NC4=C(C=C(C=C4)CN5CCOCC5)F,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-68a2d19644de420ea283722f281ee146,CC(C)(C)[O-].[K+].C1COCCO1.CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].C1COCCN1CC2=CC(=C(C=C2)Cl)F.CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)N,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)NC4=C(C=C(C=C4)CN5CCOCC5)F,CC(C)(C)[O-].[K+].C1COCCO1.CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].C1COCCN1CC2=CC(=C(C=C2)Cl)F.CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)N>>CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)NC4=C(C=C(C=C4)CN5CCOCC5)F,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-9f0febad39ec4abd95b00a68a93da5f3,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].C[C@@H](C1=NC=C(C=N1)F)NC2=NC(=NC(=N2)Cl)N3CCOCC3.CC1=CN=C(S1)N,CC1=CN=C(S1)NC2=NC(=NC(=N2)N3CCOCC3)N[C@@H](C)C4=NC=C(C=N4)F,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].C[C@@H](C1=NC=C(C=N1)F)NC2=NC(=NC(=N2)Cl)N3CCOCC3.CC1=CN=C(S1)N>>CC1=CN=C(S1)NC2=NC(=NC(=N2)N3CCOCC3)N[C@@H](C)C4=NC=C(C=N4)F,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-80e16f813a4348d09194009ae04f2217,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2C#N)Cl.CC1=NN(C=C1N)C,CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=CC=CC=C3C(=O)NC)C#N)C,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2C#N)Cl.CC1=NN(C=C1N)C>>CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=CC=CC=C3C(=O)NC)C#N)C,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-d012fdccb17647d4838efd4e1491311e,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2C#N)Cl.CN1C(=CC(=N1)OC)N,CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2C#N)NC3=CC(=NN3C)OC,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2C#N)Cl.CN1C(=CC(=N1)OC)N>>CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2C#N)NC3=CC(=NN3C)OC,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-2e4132c3c32149d3a68cd64301eacce5,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3C#N)Cl.CC1=NN(C=C1N)C,CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=CC=CC4=C3C(=O)N(CC4)C)C#N)C,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3C#N)Cl.CC1=NN(C=C1N)C>>CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=CC=CC4=C3C(=O)N(CC4)C)C#N)C,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-1d37196fb74e494d823157202193321f,C1=CC=C(C=C1)[O-].[Na+].COCCOC.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe].CC(=O)O.CC(=O)O.[Pd].CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3C#N)Cl.CC1=NN(C=C1N)C,CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=CC=CC4=C3C(=O)N(CC4)C)C#N)C,C1=CC=C(C=C1)[O-].[Na+].COCCOC.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe].CC(=O)O.CC(=O)O.[Pd].CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3C#N)Cl.CC1=NN(C=C1N)C>>CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=CC=CC4=C3C(=O)N(CC4)C)C#N)C,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-13885c2618b74db2ba86072bda25f3e4,C(=O)([O-])[O-].[Cs+].[Cs+].COCCOC.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe].CC(=O)O.CC(=O)O.[Pd].CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3C#N)Cl.CC1=NN(C=C1N)C,CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=CC=CC4=C3C(=O)N(CC4)C)C#N)C,C(=O)([O-])[O-].[Cs+].[Cs+].COCCOC.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe].CC(=O)O.CC(=O)O.[Pd].CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3C#N)Cl.CC1=NN(C=C1N)C>>CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=CC=CC4=C3C(=O)N(CC4)C)C#N)C,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-b116c54708694e71a57141a571bf1abd,C(=O)([O-])[O-].[Cs+].[Cs+].COCCOC.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe].CC(=O)O.CC(=O)O.[Pd].CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3C#N)Cl.CC1=NN(C=C1N)C,CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=CC=CC4=C3C(=O)N(CC4)C)C#N)C,C(=O)([O-])[O-].[Cs+].[Cs+].COCCOC.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe].CC(=O)O.CC(=O)O.[Pd].CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3C#N)Cl.CC1=NN(C=C1N)C>>CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=CC=CC4=C3C(=O)N(CC4)C)C#N)C,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-1aa2de1a9b014f58b717c720b31e4a66,C1CCC2=NCCCN2CC1.CC1=CC=CC=C1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].C1OC2=C(C(=CN=C2O1)Cl)N.C1CC1C(=O)NC2=NC=CC(=C2)Cl,C1CC1C(=O)NC2=NC=CC(=C2)NC3=C4C(=NC=C3Cl)OCO4,C1CCC2=NCCCN2CC1.CC1=CC=CC=C1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].C1OC2=C(C(=CN=C2O1)Cl)N.C1CC1C(=O)NC2=NC=CC(=C2)Cl>>C1CC1C(=O)NC2=NC=CC(=C2)NC3=C4C(=NC=C3Cl)OCO4,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-e3d1bf887b8743b5ab0b5887f32d7a64,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].C1OC2=C(C(=CN=C2O1)Cl)N.C1CC1C(=O)NC2=NC=CC(=C2)Cl,C1CC1C(=O)NC2=NC=CC(=C2)NC3=C4C(=NC=C3Cl)OCO4,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].C1OC2=C(C(=CN=C2O1)Cl)N.C1CC1C(=O)NC2=NC=CC(=C2)Cl>>C1CC1C(=O)NC2=NC=CC(=C2)NC3=C4C(=NC=C3Cl)OCO4,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-53e4c550d2a942e0b2b88b16dae21b0b,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].C1OC2=C(C(=CN=C2O1)Cl)N.C1CC1C(=O)NC2=NC=CC(=C2)Cl,C1CC1C(=O)NC2=NC=CC(=C2)NC3=C4C(=NC=C3Cl)OCO4,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].C1OC2=C(C(=CN=C2O1)Cl)N.C1CC1C(=O)NC2=NC=CC(=C2)Cl>>C1CC1C(=O)NC2=NC=CC(=C2)NC3=C4C(=NC=C3Cl)OCO4,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-97d4ec8781d24990b921a4f59e0aac9e,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].C1OC2=C(C(=CN=C2O1)Cl)N.C1CC1C(=O)NC2=NC=CC(=C2)Cl,C1CC1C(=O)NC2=NC=CC(=C2)NC3=C4C(=NC=C3Cl)OCO4,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].C1OC2=C(C(=CN=C2O1)Cl)N.C1CC1C(=O)NC2=NC=CC(=C2)Cl>>C1CC1C(=O)NC2=NC=CC(=C2)NC3=C4C(=NC=C3Cl)OCO4,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-43b38b44db094a5e90893913a2fe3478,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].C1OC2=C(C(=CN=C2O1)Cl)N.C1CC1C(=O)NC2=NC=CC(=C2)Cl,C1CC1C(=O)NC2=NC=CC(=C2)NC3=C4C(=NC=C3Cl)OCO4,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].C1OC2=C(C(=CN=C2O1)Cl)N.C1CC1C(=O)NC2=NC=CC(=C2)Cl>>C1CC1C(=O)NC2=NC=CC(=C2)NC3=C4C(=NC=C3Cl)OCO4,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-69adc3b86d5e4e688ca79adbe7928bc5,C(=O)([O-])[O-].[Cs+].[Cs+].CC1=CC=CC=C1.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8.CC(=O)O.CC(=O)O.[Pd].C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=C5C(=C(C=C4)I)C6=CC=CC=C6S5.CCN1CCNCC1,CCN1CCN(CC1)C2=C3C4=CC=CC=C4SC3=C(C=C2)C5=CC=CC6=C5OC(=CC6=O)N7CCOCC7,C(=O)([O-])[O-].[Cs+].[Cs+].CC1=CC=CC=C1.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8.CC(=O)O.CC(=O)O.[Pd].C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=C5C(=C(C=C4)I)C6=CC=CC=C6S5.CCN1CCNCC1>>CCN1CCN(CC1)C2=C3C4=CC=CC=C4SC3=C(C=C2)C5=CC=CC6=C5OC(=CC6=O)N7CCOCC7,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-8dc05311ad5340e693477414d5741a5e,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=C5C(=C(C=C4)I)C6=CC=CC=C6S5.CCN1CCNCC1,CCN1CCN(CC1)C2=C3C4=CC=CC=C4SC3=C(C=C2)C5=CC=CC6=C5OC(=CC6=O)N7CCOCC7,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=C5C(=C(C=C4)I)C6=CC=CC=C6S5.CCN1CCNCC1>>CCN1CCN(CC1)C2=C3C4=CC=CC=C4SC3=C(C=C2)C5=CC=CC6=C5OC(=CC6=O)N7CCOCC7,,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
ord-8b6e9d49ac804667b43344fcaf4ab862,C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].COC1=C(C=C(C=C1)Br)[N+](=O)[O-].CC(=O)N1CCNCC1,CC(=O)N1CCN(CC1)C2=CC(=C(C=C2)OC)[N+](=O)[O-],C(=O)([O-])[O-].[Cs+].[Cs+].C1COCCO1.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C.CC(=O)O.CC(=O)O.[Pd].COC1=C(C=C(C=C1)Br)[N+](=O)[O-].CC(=O)N1CCNCC1>>CC(=O)N1CCN(CC1)C2=CC(=C(C=C2)OC)[N+](=O)[O-],,ord-data\data\00\ord_dataset-00005539a1e04c809a9a78647bea649c.pb.gz
